1	104000000	114900000	1	109102711	109187522	FAM102B	84811
1	104000000	114900000	1	109289296	109352148	STXBP3	62852
1	104000000	114900000	1	109358520	109506106	AKNAD1	147586
1	104000000	114900000	1	109417972	109477167	GPSM2	59195
1	104000000	114900000	1	109512836	109584850	WDR47	72014
1	104000000	114900000	1	109656301	109749401	KIAA1324	93100
1	104000000	114900000	1	109834987	109849663	MYBPHL	14676
1	104000000	114900000	1	110210644	110252171	GSTM2	41527
1	104000000	114900000	1	110230436	110251661	GSTM1	21225
1	104000000	114900000	1	110753965	110825722	KCNC4	71757
1	104000000	114900000	1	110881128	110889299	RBM15	8171
1	104000000	114900000	1	111659955	111682838	DRAM2	22883
1	104000000	114900000	1	112025970	112106584	ADORA3	80614
1	104000000	114900000	1	112313284	112531777	KCND3	218493
1	104000000	114900000	1	112938803	113006078	CTTNBP2NL	67275
1	104000000	114900000	1	113066140	113163447	ST7L	97307
1	104000000	114900000	1	113615831	113674882	LRIG2	59051
1	104000000	114900000	1	113933371	114228545	MAGI3	295174
1	104000000	114900000	1	114420790	114430169	BCL2L15	9379
1	104000000	114900000	1	114631913	114696541	SYT6	64628
1	104000000	114900000	1	107682629	108026080	NTNG1	343451
1	104000000	114900000	1	110091233	110136975	GNAI3	45742
1	104000000	114900000	1	111136202	111174096	KCNA2	37894
1	104000000	114900000	1	112084840	112259313	RAP1A	174473
1	104000000	114900000	1	113243728	113250056	RHOC	6328
1	104000000	114900000	1	113245236	113254055	RP11-426L16.10	8819
1	104000000	114900000	1	114239453	114302111	PHTF1	62658
3	76500000	91400000	3	88039846	88042919	HTR1F	3073
3	76500000	91400000	3	88188254	88193815	ZNF654	5561
3	76500000	91400000	3	87308554	87325737	POU1F1	17183
3	76500000	91400000	3	88101094	88199035	CGGBP1	97941
3	76500000	91400000	3	88108424	88188123	RP11-159G9.5	79699
3	76500000	91400000	3	87276421	87304698	CHMP2B	28277
3	76500000	91400000	3	88198893	88217879	C3orf38	18986
3	76500000	91400000	3	89156674	89531284	EPHA3	374610
3	76500000	91400000	3	78646390	79816965	ROBO1	1170575
3	76500000	91400000	3	81538850	81811312	GBE1	272462
3	76500000	91400000	3	85008132	86123579	CADM2	1115447
3	76500000	91400000	3	86987119	87040269	VGLL3	53150
7	108000000	128000000	7	108210012	108215294	DNAJB9	5282
7	108000000	128000000	7	108524032	108524644	C7orf66	612
7	108000000	128000000	7	108540389	108540655	FLJ00325	266
7	108000000	128000000	7	112120908	112131117	LSMEM1	10209
7	108000000	128000000	7	112756773	112758668	LINC00998	1895
7	108000000	128000000	7	113091127	113091457	TSRM	330
7	108000000	128000000	7	116605900	116607526	AC106873.4	1626
7	108000000	128000000	7	117824086	117832878	NAA38	8792
7	108000000	128000000	7	122337766	122339210	RNF133	1444
7	108000000	128000000	7	122341718	122343021	RNF148	1303
7	108000000	128000000	7	122634759	122635754	TAS2R16	995
7	108000000	128000000	7	123295861	123304344	LMOD2	8483
7	108000000	128000000	7	123670973	123673523	TMEM229A	2550
7	108000000	128000000	7	127228399	127231759	ARF5	3360
7	108000000	128000000	7	127667124	127672160	LRRC4	5036
7	108000000	128000000	7	108194987	108210194	THAP5	15207
7	108000000	128000000	7	112402437	112430647	TMEM168	28210
7	108000000	128000000	7	114562209	114659256	MDFIC	97047
7	108000000	128000000	7	116164839	116201233	CAV1	36394
7	108000000	128000000	7	116916685	116963343	WNT2	46658
7	108000000	128000000	7	117854727	117882785	ANKRD7	28058
7	108000000	128000000	7	120590803	120617270	ING3	26467
7	108000000	128000000	7	120988905	121036418	FAM3C	47513
7	108000000	128000000	7	121941448	121950745	FEZF1	9297
7	108000000	128000000	7	123092454	123175131	IQUB	82677
7	108000000	128000000	7	123177051	123198309	NDUFA5	21258
7	108000000	128000000	7	127220672	127233665	GCC1	12993
7	108000000	128000000	7	127231463	127242198	FSCN3	10735
7	108000000	128000000	7	127250346	127255982	PAX4	5636
7	108000000	128000000	7	127881337	127897681	LEP	16344
7	108000000	128000000	7	127937738	127983962	RBM28	46224
7	108000000	128000000	7	108110866	108210110	PNPLA8	99244
7	108000000	128000000	7	110731062	110765510	LRRN3	34448
7	108000000	128000000	7	111366166	111846466	DOCK4	480300
7	108000000	128000000	7	111846643	111983151	ZNF277	136508
7	108000000	128000000	7	112063023	112121072	IFRD1	58049
7	108000000	128000000	7	112459202	112579971	C7orf60	120769
7	108000000	128000000	7	112718386	112727833	GPR85	9447
7	108000000	128000000	7	113516832	113715975	PPP1R3A	199143
7	108000000	128000000	7	115575202	115799950	TFEC	224748
7	108000000	128000000	7	115850547	115898837	TES	48290
7	108000000	128000000	7	115927434	116148595	CAV2	221161
7	108000000	128000000	7	116451124	116562103	CAPZA2	110979
7	108000000	128000000	7	116593292	116870157	ST7	276865
7	108000000	128000000	7	116593953	116738860	ST7-OT4	144907
7	108000000	128000000	7	117003276	117068177	ASZ1	64901
7	108000000	128000000	7	117105838	117356025	CFTR	250187
7	108000000	128000000	7	119913722	120390385	KCND2	476663
7	108000000	128000000	7	120427376	120498456	TSPAN12	71080
7	108000000	128000000	7	120628731	120937498	CPED1	308767
7	108000000	128000000	7	120965421	120981158	WNT16	15737
7	108000000	128000000	7	121715701	121784334	AASS	68633
7	108000000	128000000	7	121958481	122526813	CADPS2	568332
7	108000000	128000000	7	122753585	122840040	SLC13A1	86455
7	108000000	128000000	7	123207064	123277951	ASB15	70887
7	108000000	128000000	7	123321989	123389121	WASL	67132
7	108000000	128000000	7	123469037	123517532	HYAL4	48495
7	108000000	128000000	7	123565286	123611468	SPAM1	46182
7	108000000	128000000	7	124386051	124405681	GPR37	19630
7	108000000	128000000	7	124462440	124570037	POT1	107597
7	108000000	128000000	7	126986844	127071978	ZNF800	85134
7	108000000	128000000	7	127292234	127732661	SND1	440427
7	108000000	128000000	7	110303110	111202573	IMMP2L	899463
7	108000000	128000000	7	113726382	114333827	FOXP2	607445
7	108000000	128000000	7	116312444	116438440	MET	125996
7	108000000	128000000	7	121513143	121702090	PTPRZ1	188947
7	108000000	128000000	7	126078652	126893348	GRM8	814696
7	108000000	128000000	7	117350705	117514193	CTTNBP2	163488
8	54500000	65400000	8	55370495	55373448	SOX17	2953
8	54500000	65400000	8	56074043	56077287	RP11-386G21.2	3244
8	54500000	65400000	8	57025501	57026541	MOS	1040
8	54500000	65400000	8	57349233	57359293	PENK	10060
8	54500000	65400000	8	54958938	55014577	LYPLA1	55639
8	54500000	65400000	8	55528627	55543394	RP1	14767
8	54500000	65400000	8	56047763	56054918	RP11-386G21.1	7155
8	54500000	65400000	8	56685701	56738007	TGS1	52306
8	54500000	65400000	8	56979854	56987069	RPS20	7215
8	54500000	65400000	8	57073463	57123883	PLAG1	50420
8	54500000	65400000	8	57124245	57131357	CHCHD7	7112
8	54500000	65400000	8	57212569	57233335	SDR16C5	20766
8	54500000	65400000	8	57870492	57906403	IMPAD1	35911
8	54500000	65400000	8	59323823	59364060	UBXN2B	40237
8	54500000	65400000	8	59402737	59412795	CYP7A1	10058
8	54500000	65400000	8	59465483	59495419	SDCBP	29936
8	54500000	65400000	8	61099906	61193971	CA8	94065
8	54500000	65400000	8	63927638	63951730	GGH	24092
8	54500000	65400000	8	54628117	54756118	ATP6V1H	128001
8	54500000	65400000	8	54764368	54871863	RGS20	107495
8	54500000	65400000	8	54879112	54935089	TCEA1	55977
8	54500000	65400000	8	55047770	55060461	MRPL15	12691
8	54500000	65400000	8	56014949	56454613	XKR4	439664
8	54500000	65400000	8	56792372	56923940	LYN	131568
8	54500000	65400000	8	58907068	59116838	FAM110B	209770
8	54500000	65400000	8	59496063	59572403	NSMAF	76340
8	54500000	65400000	8	61429416	61536186	RAB2A	106770
8	54500000	65400000	8	61591337	61779465	CHD7	188128
8	54500000	65400000	8	61969717	62414204	CLVS1	444487
8	54500000	65400000	8	62413116	62627155	ASPH	214039
8	54500000	65400000	8	63161150	63912211	NKAIN3	751061
8	54500000	65400000	8	64081112	64125346	YTHDF3	44234
8	54500000	65400000	8	56608983	56685966	TMEM68	76983
8	54500000	65400000	8	59717977	60031767	TOX	313790
8	54500000	65400000	8	63961112	63998612	TTPA	37500
13	49000000	61000000	13	49794474	49796513	MLNR	2039
13	49000000	61000000	13	50202435	50208008	ARL11	5573
13	49000000	61000000	13	52436117	52440366	CCDC70	4249
13	49000000	61000000	13	52598827	52607736	UTP14C	8909
13	49000000	61000000	13	53418109	53422775	PCDH8	4666
13	49000000	61000000	13	57715052	57718073	PRR20A	3021
13	49000000	61000000	13	57721622	57724643	PRR20B	3021
13	49000000	61000000	13	57728195	57731216	PRR20C	3021
13	49000000	61000000	13	57741331	57744352	PRR20E	3021
13	49000000	61000000	13	49063095	49107369	RCBTB2	44274
13	49000000	61000000	13	49822047	49867618	CDADC1	45571
13	49000000	61000000	13	50007495	50020554	AL136218.1	13059
13	49000000	61000000	13	50018429	50069138	SETDB2	50709
13	49000000	61000000	13	50069746	50103123	PHF11	33377
13	49000000	61000000	13	50106082	50159719	RCBTB1	53637
13	49000000	61000000	13	50234859	50265611	EBPL	30752
13	49000000	61000000	13	50486842	50510626	SPRYD7	23784
13	49000000	61000000	13	51796503	51858377	FAM124A	61874
13	49000000	61000000	13	51909909	51938871	SERPINE3	28962
13	49000000	61000000	13	51928213	52028400	INTS6	100187
13	49000000	61000000	13	52342129	52378293	DHRS12	36164
13	49000000	61000000	13	52586534	52603800	ALG11	17266
13	49000000	61000000	13	52706775	52733996	NEK3	27221
13	49000000	61000000	13	52986737	53024763	VPS36	38026
13	49000000	61000000	13	53029564	53050763	CKAP2	21199
13	49000000	61000000	13	53226844	53275044	SUGT1	48200
13	49000000	61000000	13	53277399	53313947	LECT1	36548
13	49000000	61000000	13	57734766	57737787	PRR20D	3021
13	49000000	61000000	13	58205944	58303445	PCDH17	97501
13	49000000	61000000	13	49550048	49783915	FNDC3A	233867
13	49000000	61000000	13	49882786	50018262	CAB39L	135476
13	49000000	61000000	13	50570024	50594617	TRIM13	24593
13	49000000	61000000	13	50589390	50595058	KCNRG	5668
13	49000000	61000000	13	50656307	51297372	DLEU1	641065
13	49000000	61000000	13	51483814	51544592	RNASEH2B	60778
13	49000000	61000000	13	52158644	52336171	WDFY2	177527
13	49000000	61000000	13	52506809	52585630	ATP7B	78821
13	49000000	61000000	13	52611093	52703214	NEK5	92121
13	49000000	61000000	13	52951305	52980629	THSD1	29324
13	49000000	61000000	13	53191605	53217919	HNRNPA1L2	26314
13	49000000	61000000	13	53602894	53626192	OLFM4	23298
13	49000000	61000000	13	60239717	60738121	DIAPH3	498404
13	49000000	61000000	13	49280951	49283498	CYSLTR2	2547
13	49000000	61000000	13	51285144	51418075	DLEU7	132931
13	49000000	61000000	13	50273447	50367057	KPNA3	93610
